Text,Product_Name,Price_Name,Promotion_Type,Marketplace_Name
"pengen beli cat litter dengan harga 80,000 di tokopedia",cat litter,"80,000",,tokopedia
"pengen beli alat cukur kumis dengan harga 130,000 di tokopedia",alat cukur,"130,000",,tokopedia
"pengen beli vaccum cleaner dengan harga 290,000 di tokopedia",vaccum cleaner,"290,000",,tokopedia
"pengen beli termometer dengan harga 120,000 di tokopedia",termometer,"120,000",,tokopedia
"pengen beli payung dengan harga 50,000 di tokopedia",payung,"50,000",,tokopedia
"pengen beli humidifier dengan harga 30,000 di tokopedia",humidifier,"30,000",,tokopedia
"pengen beli pupuk dengan harga 30,000 di tokopedia",pupuk,"30,000",,tokopedia
"pengen beli selang dengan harga 130,000 di tokopedia",selang,"130,000",,tokopedia
"pengen beli stopkontak dengan harga 20,000 di tokopedia",stopkontak,"20,000",,tokopedia
"pengen beli kursi lipat dengan harga 120,000 di tokopedia",kursi lipat,"120,000",,tokopedia
"pengen beli gembok dengan harga 90,000 di tokopedia",gembok,"90,000",,tokopedia
"pengen beli koper dengan harga 2,000,000 di tokopedia",koper,"2,000,000",,tokopedia
"pengen beli asbak dengan harga 50,000 di tokopedia",asbak,"50,000",,tokopedia
"pengen beli pel dengan harga 100,000 di tokopedia",pel,"100,000",,tokopedia
"pengen beli kipas dengan harga 140,000 di tokopedia",kipas,"140,000",,tokopedia
"pengen beli spons dengan harga 40,000 di tokopedia",spons,"40,000",,tokopedia
"pengen beli karpet dengan harga 200,000 di tokopedia",karpet,"200,000",,tokopedia
"pengen beli sarung dengan harga 80,000 di tokopedia",sarung,"80,000",,tokopedia
"pengen beli kabinet dengan harga 500,000 di tokopedia",kabinet,"500,000",,tokopedia
"pengen beli pot bunga dengan harga 130,000 di tokopedia",pot,"130,000",,tokopedia
"pengen beli tanah dengan harga 5,000,000,000 di tokopedia",tanah,"5,000,000",,tokopedia
"pengen beli gopro dengan harga 3,300,000 di tokopedia",gopro,"3,300,000",,tokopedia
"pengen beli tabung gas dengan harga 130,000 di tokopedia",tabung gas,"130,000",,tokopedia
"pengen beli kanopi dengan harga 130,000 di tokopedia",kanopi,"130,000",,tokopedia
"pengen beli brake fluid dengan harga 130,000 di tokopedia",brake fluid,"130,000",,tokopedia
"pengen beli jemuran dengan harga 80,000 di tokopedia",jemuran,"80,000",,tokopedia
"pengen beli dream catcher dengan harga 130,000 di tokopedia",dream catcher,"130,000",,tokopedia
"pengen beli kalender dengan harga 30,000 di tokopedia",kalender,"30,000",,tokopedia
"pengen beli stik golf dengan harga 1,300,000 di tokopedia",stik golf,"1,300,000",,tokopedia
"pengen bola golf dengan harga 30,000 di tokopedia",bola golf,"30,000",,tokopedia
"pengen beli tisu dengan harga 20,000 di tokopedia",tisu,"20,000",,tokopedia
"pengen beli beanie dengan harga 50,000 di tokopedia",beanie,"50,000",,tokopedia
"pengen beli bunga mawar dengan harga 20,000 di tokopedia",bunga mawar,"20,000",,tokopedia
"pengen beli bunga adenium dengan harga 20,000 di tokopedia",bunga adenium,"20,000",,tokopedia
"pengen beli bunga agapanthus dengan harga 20,000 di tokopedia",bunga agapanthus,"20,000",,tokopedia
"pengen beli bunga ageratum dengan harga 20,000 di tokopedia",bunga ageratum,"20,000",,tokopedia
"pengen beli bunga alamanda dengan harga 20,000 di tokopedia",bunga alamanda,"20,000",,tokopedia
"pengen beli gunting kuku dengan harga 30,000 di tokopedia",gunting,"30,000",,tokopedia
"pengen beli ikan bandeng dengan harga 50,000 di tokopedia",ikan bandeng,"50,000",,tokopedia
"pengen beli ikan baronang dengan harga 30,000 di tokopedia",ikan baronang,"30,000",,tokopedia
"pengen beli ikan belanak dengan harga 30,000 di tokopedia",ikan belanak,"30,000",,tokopedia
"pengen beli ikan cakalang dengan harga 30,000 di tokopedia",ikan cakalang,"30,000",,tokopedia
"pengen beli ikan giru dengan harga 30,000 di tokopedia",ikan giru,"30,000",,tokopedia
"pengen beli ikan kakap dengan harga 30,000 di tokopedia",ikan kakap,"30,000",,tokopedia
"pengen beli ikan tuna dengan harga 30,000 di tokopedia",ikan tuna,"30,000",,tokopedia
"pengen beli ikan salmon dengan harga 30,000 di tokopedia",ikan salmon,"30,000",,tokopedia
"pengen beli ikan arwana dengan harga 30,000 di tokopedia",ikan arwana,"30,000",,tokopedia
"pengen beli ikan gabus dengan harga 30,000 di tokopedia",ikan gabus,"30,000",,tokopedia
"pengen beli ikan nilem dengan harga 30,000 di tokopedia",ikan nilem,"30,000",,tokopedia
"pengen beli anggur merah dengan harga 100,000 di tokopedia",anggur merah,"100,000",,tokopedia
"pengen beli bir dengan harga 100,000 di tokopedia",bir,"100,000",,tokopedia
"pengen beli sake dengan harga 100,000 di tokopedia",sake,"100,000",,tokopedia
"pengen beli gin dengan harga 100,000 di tokopedia",gin,"100,000",,tokopedia
"pengen beli tequila dengan harga 100,000 di tokopedia",tequila,"100,000",,tokopedia
"pengen beli wiski dengan harga 100,000 di tokopedia",wiski,"100,000",,tokopedia
"pengen beli brandy dengan harga 100,000 di tokopedia",brandy,"100,000",,tokopedia
"pengen beli vodka dengan harga 100,000 di tokopedia",vodka,"100,000",,tokopedia
"pengen beli tensimeter dengan harga 300,000 di tokopedia",tensimeter,"300,000",,tokopedia
"pengen beli inhaler dengan harga 300,000 di tokopedia",inhaler,"300,000",,tokopedia
"pengen beli tabung oksigen dengan harga 300,000 di tokopedia",tabung oksigen,"300,000",,tokopedia
"pengen beli pulse oximeter dengan harga 300,000 di tokopedia",pulse oximeter,"300,000",,tokopedia
"pengen beli parfum ysl dengan harga 300,000 di tokopedia",parfum ysl,"300,000",,tokopedia
"pengen beli parfum dior dengan harga 300,000 di tokopedia",parfum dior,"300,000",,tokopedia
"pengen beli parfum bulgari dengan harga 300,000 di tokopedia",parfum bulgari,"300,000",,tokopedia
"pengen beli parfum chanel dengan harga 300,000 di tokopedia",parfum chanel,"300,000",,tokopedia
"pengen beli parfum hmns dengan harga 300,000 di tokopedia",parfum hmns,"300,000",,tokopedia
"pengen beli parfum geamoore dengan harga 300,000 di tokopedia",parfum geamoore,"300,000",,tokopedia
"pengen beli hotel dengan harga 30,000,000,000 di tokopedia",hotel,"30,000,000,000",,tokopedia
"pengen beli apartemen dengan harga 50,000,000,000 di tokopedia",apartemen,"50,000,000,000",,tokopedia
"pengen beli monitor acer dengan harga 3,000,000 di tokopedia",monitor acer,"3,000,000",,tokopedia
"pengen beli monitor hp dengan harga 3,000,000 di tokopedia",monitor hp,"3,000,000",,tokopedia
"pengen beli monitor asus dengan harga 3,000,000 di tokopedia",monitor asus,"3,000,000",,tokopedia
"pengen beli monitor dell dengan harga 3,000,000 di tokopedia",monitor dell,"3,000,000",,tokopedia
"pengen beli monitor lg dengan harga 3,000,000 di tokopedia",monitor lg,"3,000,000",,tokopedia
"pengen beli monitor samsung dengan harga 3,000,000 di tokopedia",monitor samsung,"3,000,000",,tokopedia
"pengen beli kambing dengan harga 3,000,000 di tokopedia",kambing,"3,000,000",,tokopedia
"pengen beli sapi dengan harga 13,000,000 di tokopedia",sapi,"13,000,000",,tokopedia
"pengen beli domba dengan harga 8,000,000 di tokopedia",domba,"8,000,000",,tokopedia
"pengen beli ayam dengan harga 3,000,000 di tokopedia",ayam,"3,000,000",,tokopedia
"pengen beli senter dengan harga 50,000 di tokopedia",senter,"50,000",,tokopedia
"pengen beli batu pondasi dengan harga 3,000,000 di tokopedia",batu pondasi,"3,000,000",,tokopedia
"pengen beli semen dengan harga 80,000 di tokopedia",semen,"80,000",,tokopedia
"pengen beli pasir dengan harga 90,000 di tokopedia",pasir,"90,000",,tokopedia
"pengen beli baja dengan harga 1,000,000 di tokopedia",baja,"1,000,000",,tokopedia
"pengen beli kayu dengan harga 200,000 di tokopedia",kayu,"200,000",,tokopedia
"pengen beli genteng dengan harga 300,000 di tokopedia",genteng,"300,000",,tokopedia
"pengen beli keramik dengan harga 200,000 di tokopedia",keramik,"200,000",,tokopedia
"pengen beli pintu dengan harga 3,000,000 di tokopedia",pintu,"3,000,000",,tokopedia
"pengen beli kusen dengan harga 3,000,000 di tokopedia",kusen,"3,000,000",,tokopedia
"pengen beli rangka atap dengan harga 3,000,000 di tokopedia",rangka atap,"3,000,000",,tokopedia
"pengen beli teralis dengan harga 2,000,000 di tokopedia",teralis,"2,000,000",,tokopedia
"pengen beli lemari dengan harga 3,000,000 di tokopedia",lemari,"3,000,000",,tokopedia
"pengen beli kompor dengan harga 3,000,000 di tokopedia",kompor,"3,000,000",,tokopedia
"pengen beli kulkas dengan harga 3,000,000 di tokopedia",kulkas,"3,000,000",,tokopedia
"pengen beli setrika dengan harga 3,000,000 di tokopedia",setrika,"3,000,000",,tokopedia
"pengen beli bantal dengan harga 150,000 di tokopedia",bantal,"150,000",,tokopedia
"pengen beli guling dengan harga 150,000 di tokopedia",guling,"150,000",,tokopedia
"pengen beli gantungan dengan harga 30,000 di tokopedia",gantungan,"30,000",,tokopedia
"pengen beli ember dengan harga 30,000 di tokopedia",ember,"30,000",,tokopedia
"pengen beli gayung dengan harga 30,000 di tokopedia",gayung,"30,000",,tokopedia
"pengen beli aki motor dengan harga 200,000 di tokopedia",aki motor,"200,000",,tokopedia
"pengen beli ban dengan harga 300,000 di tokopedia",ban,"300,000",,tokopedia
"pengen beli busi dengan harga 20,000 di tokopedia",busi,"20,000",,tokopedia
"pengen beli rantai dengan harga 70,000 di tokopedia",rantai,"70,000",,tokopedia
"pengen beli karburator dengan harga 450,000 di tokopedia",karburator,"450,000",,tokopedia
"pengen beli blok silinder dengan harga 150,000 di tokopedia",blok silinder,"150,000",,tokopedia
"pengen beli piston dengan harga 800,000 di tokopedia",piston,"800,000",,tokopedia
"pengen beli laher dengan harga 200,000 di tokopedia",laher,"200,000",,tokopedia
"pengen beli karter dengan harga 30,000 di tokopedia",karter,"30,000",,tokopedia
"pengen beli katup dengan harga 50,000 di tokopedia",katup,"50,000",,tokopedia
"pengen beli oli dengan harga 100,000 di tokopedia",oli,"100,000",,tokopedia
"pengen beli saham aali dengan harga 1,000,000 di idx",saham aali,"1,000,000",,idx
"pengen beli saham abba dengan harga 1,000,000 di idx",saham abba,"1,000,000",,idx
"pengen beli saham abmm dengan harga 1,000,000 di idx",saham abmm,"1,000,000",,idx
"pengen beli saham aces dengan harga 1,000,000 di idx",saham aces,"1,000,000",,idx
"pengen beli saham acst dengan harga 1,000,000 di idx",saham acst,"1,000,000",,idx
"pengen beli saham ades dengan harga 1,000,000 di idx",saham ades,"1,000,000",,idx
"pengen beli saham adhi dengan harga 1,000,000 di idx",saham adhi,"1,000,000",,idx
"pengen beli saham admf dengan harga 1,000,000 di idx",saham admf,"1,000,000",,idx
"pengen beli saham admg dengan harga 1,000,000 di idx",saham admg,"1,000,000",,idx
"pengen beli saham adro dengan harga 1,000,000 di idx",saham adro,"1,000,000",,idx
"pengen beli saham agii dengan harga 1,000,000 di idx",saham agii,"1,000,000",,idx
"pengen beli saham agro dengan harga 1,000,000 di idx",saham agro,"1,000,000",,idx
"pengen beli saham agrs dengan harga 1,000,000 di idx",saham agrs,"1,000,000",,idx
"pengen beli saham ahap dengan harga 1,000,000 di idx",saham ahap,"1,000,000",,idx
"pengen beli saham aims dengan harga 1,000,000 di idx",saham aims,"1,000,000",,idx
"pengen beli saham aisa dengan harga 1,000,000 di idx",saham aisa,"1,000,000",,idx
"pengen beli kripto btc dengan harga 1,000,000 di binance",kripto btc,"1,000,000",,binance
"pengen beli kripto bnb dengan harga 1,000,000 di binance",kripto bnb,"1,000,000",,binance
"pengen beli kripto eth dengan harga 1,000,000 di binance",kripto eth,"1,000,000",,binance
"pengen beli kripto lina dengan harga 1,000,000 di binance",kripto lina,"1,000,000",,binance
"pengen beli kripto sol dengan harga 1,000,000 di binance",kripto sol,"1,000,000",,binance
"pengen beli kripto arpa dengan harga 1,000,000 di binance",kripto arpa,"1,000,000",,binance
"pengen beli kripto matic dengan harga 1,000,000 di binance",kripto matic,"1,000,000",,binance
"pengen beli kripto op dengan harga 1,000,000 di binance",kripto op,"1,000,000",,binance
"pengen beli kripto ltc dengan harga 1,000,000 di binance",kripto ltc,"1,000,000",,binance
"pengen beli kripto arb dengan harga 1,000,000 di binance",kripto arb,"1,000,000",,binance
"pengen beli kripto inj dengan harga 1,000,000 di binance",kripto inj,"1,000,000",,binance
"pengen beli kripto doge dengan harga 1,000,000 di binance",kripto doge,"1,000,000",,binance
"pengen beli kripto ada dengan harga 1,000,000 di binance",kripto ada,"1,000,000",,binance
"pengen beli kripto edu dengan harga 1,000,000 di binance",kripto edu,"1,000,000",,binance
"pengen beli kripto ocean dengan harga 1,000,000 di binance",kripto ocean,"1,000,000",,binance
"pengen beli kripto trx dengan harga 1,000,000 di binance",kripto trx,"1,000,000",,binance
"pengen beli kripto agix dengan harga 1,000,000 di binance",kripto agix,"1,000,000",,binance
"pengen beli kripto shib dengan harga 1,000,000 di binance",kripto shib,"1,000,000",,binance
"pengen beli kursus kotlin dengan harga 800,000 di udemy",kursus kotlin,"800,000",,udemy
"pengen beli kursus flutter dengan harga 800,000 di udemy",kursus flutter,"800,000",,udemy
"pengen beli kursus ethical hacker dengan harga 800,000 di udemy",kursus ethical hacker,"800,000",,udemy
"pengen beli kursus programming pemula dengan harga 800,000 di udemy",kursus programming,"800,000",,udemy
"pengen beli kursus memasak dengan harga 800,000 di udemy",kursus memasak,"800,000",,udemy
"pengen beli kursus mengemudi dengan harga 800,000 di udemy",kursus mengemudi,"800,000",,udemy
"pengen beli kursus desain dengan harga 800,000 di udemy",kursus desain,"800,000",,udemy
"pengen beli kursus jetpack compose dengan harga 800,000 di udemy",kursus jetpack compose,"800,000",,udemy
"pengen beli kursus menari dengan harga 800,000 di udemy",kursus menari,"800,000",,udemy
"pengen beli kursus berbicara dengan harga 800,000 di udemy",kursus berbicara,"800,000",,udemy
"pengen beli kursus menyanyi dengan harga 800,000 di udemy",kursus menyanyi,"800,000",,udemy
"pengen beli kursus bermain gitar dengan harga 800,000 di udemy",kursus bermain gitar,"800,000",,udemy
"pengen beli kursus bermain piano dengan harga 800,000 di udemy",kursus bermain piano,"800,000",,udemy
"pengen beli kursus bermain drum dengan harga 800,000 di udemy",kursus bermain drum,"800,000",,udemy
"pengen beli kursus bermain bass dengan harga 800,000 di udemy",kursus bermain bass,"800,000",,udemy
"pengen beli kursus unity dengan harga 800,000 di udemy",kursus unity,"800,000",,udemy
"pengen beli kursus c# dengan harga 800,000 di udemy",kursus c#,"800,000",,udemy
"pengen beli kursus godot dengan harga 800,000 di udemy",kursus godot,"800,000",,udemy
"pengen beli nft world of woman dengan harga 20,000,000 di opensea",nft world of woman,"20,000,000",,opensea
"pengen beli nft opepen dengan harga 20,000,000 di opensea",nft opepen,"20,000,000",,opensea
"pengen beli nft smowl dengan harga 20,000,000 di opensea",nft smowl,"20,000,000",,opensea
"pengen beli nft nakamigos dengan harga 20,000,000 di opensea",nft nakamigos,"20,000,000",,opensea
"pengen beli nft the captainz dengan harga 20,000,000 di opensea",nft the captainz,"20,000,000",,opensea
"pengen beli nft otherdeed for otherside dengan harga 20,000,000 di opensea",nft otherdeed for otherside,"20,000,000",,opensea
"pengen beli nft lil pudgys dengan harga 20,000,000 di opensea",nft lil pudgys,"20,000,000",,opensea
"pengen beli nft behind the veil dengan harga 20,000,000 di opensea",nft behind the veil,"20,000,000",,opensea
"pengen beli nft open headition dengan harga 20,000,000 di opensea",nft open headition,"20,000,000",,opensea
"pengen beli nft murakami dengan harga 20,000,000 di opensea",nft murakami,"20,000,000",,opensea
"pengen beli nft neo tokyo punk dengan harga 20,000,000 di opensea",nft neo tokyo punk,"20,000,000",,opensea
"pengen beli nft wild playground dengan harga 20,000,000 di opensea",nft wild playground,"20,000,000",,opensea
